"congresistaid";"categoría";"fecha"
60;78;"2010-06-15"
60;82;"2010-06-08"
60;85;"2009-12-15"
60;68;"2010-06-15"
60;12;"2010-06-15"
60;91;"2010-06-17"
60;93;"2010-06-16"
60;72;"2009-12-14"
60;40;"2010-06-15"
60;97;"2010-04-06"
60;24;"2010-05-18"
60;102;"2010-06-15"
60;104;"2010-06-08"
60;4;"2009-12-14"
60;113;"2010-06-17"
60;113;"2010-06-16"
60;112;"2009-12-02"
60;4;"2009-12-10"
60;4;"2009-12-15"
60;48;"2009-11-24"
60;114;"2009-12-16"
60;47;"2009-11-24"
60;118;"2009-12-15"
60;78;"2009-12-10"
60;37;"2009-12-02"
60;41;"2009-12-09"
60;119;"2010-04-20"
60;119;"2010-04-27"
60;122;"2009-12-14"
60;92;"2009-12-14"
60;33;"2009-12-14"
60;33;"2010-04-27"
60;124;"2010-06-16"
60;124;"2009-12-16"
60;125;"2009-11-24"
60;84;"2009-11-11"
60;116;"2009-12-16"
60;128;"2009-12-02"
60;8;"2009-11-24"
60;8;"2010-06-16"
60;132;"2009-12-16"
60;133;"2009-11-24"
60;133;"2009-11-19"
60;136;"2010-05-18"
60;136;"2010-04-27"
60;56;"2009-12-16"
60;138;"2009-12-15"
60;138;"2009-12-16"
60;21;"2009-12-15"
60;143;"2009-11-19"
60;144;"2009-12-17"
60;9;"2009-12-14"
60;3;"2009-12-16"
60;146;"2008-05-28"
60;45;"2008-05-27"
60;149;"2009-06-18"
60;149;"2008-06-18"
60;151;"2007-12-11"
60;152;"2009-11-19"
60;107;"2009-12-01"
60;147;"2008-05-28"
60;8;"2009-12-14"
60;18;"2009-12-15"
60;18;"2009-12-01"
60;50;"2007-06-14"
60;149;"2008-04-08"
60;44;"2010-04-20"
60;110;"2006-12-12"
60;110;"2006-12-14"
60;110;"2006-11-21"
60;36;"2006-12-12"
60;12;"2007-12-12"
60;155;"2006-10-25"
64;12;"2010-06-02"
64;12;"2010-06-16"
64;72;"2010-06-08"
64;97;"2010-06-17"
64;12;"2010-05-19"
64;4;"2010-05-18"
64;112;"2010-06-08"
64;4;"2010-06-15"
64;4;"2010-06-16"
64;33;"2009-11-25"
64;33;"2009-11-24"
64;48;"2010-05-11"
64;4;"2010-06-08"
64;115;"2009-11-17"
64;115;"2009-11-24"
64;50;"2009-10-28"
64;50;"2009-12-16"
64;47;"2009-11-03"
64;116;"2009-08-12"
64;47;"2009-12-16"
64;47;"2009-08-12"
64;35;"2009-10-14"
64;117;"2009-08-12"
64;118;"2010-05-11"
64;50;"2009-11-24"
64;50;"2009-11-25"
64;78;"2010-06-16"
64;78;"2010-05-18"
64;4;"2009-08-11"
64;4;"2009-12-17"
64;120;"2009-12-16"
64;122;"2010-05-11"
64;123;"2010-06-09"
64;92;"2010-06-08"
64;119;"2009-11-03"
64;92;"2010-05-11"
64;33;"2010-05-04"
64;33;"2010-05-11"
64;33;"2009-12-10"
64;124;"2010-06-16"
64;72;"2009-10-20"
64;72;"2009-09-30"
64;72;"2009-12-15"
64;46;"2010-06-08"
64;92;"2009-11-03"
64;122;"2009-11-24"
64;84;"2009-11-03"
64;84;"2009-11-11"
64;4;"2009-11-03"
64;116;"2010-06-15"
64;4;"2010-04-07"
64;8;"2010-06-08"
64;8;"2010-06-09"
64;131;"2009-11-03"
64;132;"2009-12-14"
64;132;"2009-12-16"
64;133;"2009-11-17"
64;110;"2008-12-15"
64;27;"2009-12-14"
64;27;"2010-05-04"
64;56;"2009-12-15"
64;56;"2009-12-16"
64;21;"2010-06-17"
64;47;"2010-05-11"
64;47;"2010-06-08"
64;72;"2009-12-10"
64;4;"2009-10-14"
64;47;"2009-09-30"
64;143;"2009-08-11"
64;144;"2009-12-15"
64;144;"2009-12-14"
64;144;"2009-12-16"
64;145;"2008-05-21"
64;148;"2008-12-15"
64;149;"2009-06-10"
64;149;"2008-12-15"
64;149;"2009-06-09"
64;150;"2009-09-30"
64;150;"2009-11-17"
64;152;"2009-11-03"
64;8;"2009-12-15"
64;8;"2007-12-11"
64;18;"2009-06-17"
64;18;"2009-06-18"
64;18;"2009-09-29"
64;48;"2010-06-08"
64;48;"2009-12-10"
64;50;"2007-06-05"
64;110;"2006-12-12"
64;36;"2006-12-06"
64;36;"2007-06-14"
64;148;"2008-06-04"
66;70;"2010-06-16"
66;71;"2010-06-17"
66;73;"2010-06-09"
66;78;"2010-06-15"
66;82;"2010-06-08"
66;68;"2010-06-15"
66;12;"2010-06-15"
66;91;"2010-06-17"
66;93;"2010-06-16"
66;72;"2009-12-14"
66;14;"2010-04-20"
66;97;"2010-04-06"
66;104;"2010-06-08"
66;4;"2009-12-14"
66;113;"2010-06-17"
66;113;"2010-06-16"
66;112;"2009-12-02"
66;4;"2009-12-10"
66;4;"2009-12-15"
66;48;"2009-11-24"
66;114;"2009-12-16"
66;47;"2009-11-24"
66;118;"2009-12-15"
66;78;"2009-12-10"
66;37;"2009-12-02"
66;41;"2009-12-09"
66;119;"2010-04-20"
66;119;"2010-04-27"
66;122;"2009-12-14"
66;92;"2009-12-14"
66;33;"2009-12-14"
66;33;"2010-04-27"
66;124;"2010-06-16"
66;124;"2009-12-16"
66;125;"2009-11-24"
66;84;"2009-11-11"
66;116;"2009-12-16"
66;128;"2009-12-02"
66;8;"2009-11-24"
66;8;"2010-06-16"
66;132;"2009-12-16"
66;133;"2009-11-24"
66;133;"2009-11-19"
66;136;"2010-05-18"
66;136;"2010-04-27"
66;56;"2009-12-16"
66;138;"2009-12-15"
66;138;"2009-12-16"
66;21;"2009-12-15"
66;143;"2009-11-19"
66;144;"2009-12-17"
66;9;"2009-12-14"
66;3;"2009-12-16"
66;146;"2008-05-28"
66;45;"2008-05-27"
66;149;"2009-06-18"
66;149;"2008-06-18"
66;151;"2007-12-11"
66;152;"2009-11-19"
66;107;"2009-12-01"
66;147;"2008-05-28"
66;8;"2009-12-14"
66;18;"2009-12-15"
66;18;"2009-12-01"
66;50;"2007-06-14"
66;149;"2008-04-08"
66;44;"2010-04-20"
66;110;"2006-12-12"
66;110;"2006-12-14"
66;36;"2006-12-12"
66;12;"2007-12-12"
66;155;"2006-10-25"
67;12;"2010-06-16"
67;97;"2010-05-18"
67;97;"2010-06-17"
67;33;"2009-11-25"
67;33;"2009-11-24"
67;115;"2009-11-17"
67;115;"2009-11-24"
67;50;"2009-12-16"
67;116;"2009-08-12"
67;47;"2009-08-12"
67;117;"2009-08-12"
67;78;"2010-06-16"
67;4;"2009-08-11"
67;4;"2009-12-17"
67;120;"2009-12-16"
67;33;"2010-05-04"
67;33;"2010-05-11"
67;33;"2009-12-10"
67;124;"2010-06-16"
67;72;"2009-10-20"
67;72;"2009-09-30"
67;72;"2009-12-15"
67;46;"2010-06-08"
67;84;"2009-11-03"
67;84;"2009-11-11"
67;8;"2010-06-08"
67;8;"2010-06-09"
67;132;"2009-12-14"
67;132;"2009-12-16"
67;133;"2009-11-17"
67;133;"2009-05-26"
67;110;"2008-12-15"
67;27;"2009-12-14"
67;27;"2010-05-04"
67;56;"2009-12-15"
67;56;"2009-12-16"
67;142;"2009-10-06"
67;21;"2010-06-17"
67;47;"2010-06-08"
67;33;"2009-12-02"
67;33;"2009-11-17"
67;143;"2009-08-11"
67;144;"2009-12-15"
67;144;"2009-12-14"
67;144;"2009-12-16"
67;145;"2008-05-21"
67;147;"2008-12-10"
67;148;"2008-12-15"
67;149;"2009-06-10"
67;149;"2008-12-15"
67;149;"2009-06-09"
67;150;"2009-11-17"
67;152;"2009-11-03"
67;8;"2009-12-15"
67;8;"2007-12-11"
67;18;"2009-06-17"
67;18;"2009-06-18"
67;18;"2009-09-29"
67;48;"2010-06-08"
67;50;"2007-06-05"
67;110;"2006-12-12"
67;36;"2006-12-06"
67;36;"2007-06-14"
67;148;"2008-06-04"
68;12;"2010-06-16"
68;97;"2010-06-17"
68;33;"2009-11-25"
68;33;"2009-11-24"
68;115;"2009-11-17"
68;115;"2009-11-24"
68;50;"2009-12-16"
68;116;"2009-08-12"
68;47;"2009-08-12"
68;117;"2009-08-12"
68;78;"2010-06-16"
68;4;"2009-08-11"
68;4;"2009-12-17"
68;120;"2009-12-16"
68;33;"2010-05-04"
68;33;"2010-05-11"
68;33;"2009-12-10"
68;124;"2010-06-16"
68;72;"2009-10-20"
68;72;"2009-09-30"
68;72;"2009-12-15"
68;46;"2010-06-08"
68;84;"2009-11-03"
68;84;"2009-11-11"
68;8;"2010-06-08"
68;8;"2010-06-09"
68;132;"2009-12-14"
68;132;"2009-12-16"
68;133;"2009-11-17"
68;110;"2008-12-15"
68;27;"2009-12-14"
68;27;"2010-05-04"
68;56;"2009-12-15"
68;56;"2009-12-16"
68;40;"2010-04-28"
68;40;"2010-04-14"
68;141;"2009-09-29"
68;21;"2010-06-17"
68;18;"2009-06-09"
68;47;"2010-06-08"
68;143;"2009-08-11"
68;144;"2009-12-15"
68;144;"2009-12-14"
68;144;"2009-12-16"
68;145;"2008-05-21"
68;148;"2008-12-15"
68;149;"2009-06-10"
68;149;"2008-12-15"
68;149;"2009-06-09"
68;150;"2009-11-17"
68;152;"2009-11-03"
68;8;"2009-12-15"
68;8;"2007-12-11"
68;18;"2009-06-17"
68;18;"2009-06-18"
68;18;"2009-09-29"
68;48;"2010-06-08"
68;50;"2007-06-05"
68;110;"2006-12-12"
68;110;"2006-11-21"
68;36;"2006-12-06"
68;36;"2007-06-14"
68;148;"2008-06-04"
68;154;"2007-05-22"
69;12;"2010-06-16"
69;97;"2010-06-17"
69;33;"2009-11-25"
69;33;"2009-11-24"
69;115;"2009-11-17"
69;115;"2009-11-24"
69;50;"2009-12-16"
69;116;"2009-08-12"
69;47;"2009-08-12"
69;117;"2009-08-12"
69;78;"2010-06-16"
69;4;"2009-08-11"
69;4;"2009-12-17"
69;120;"2009-12-16"
69;121;"2009-11-11"
69;33;"2010-05-04"
69;33;"2010-05-11"
69;33;"2009-12-10"
69;124;"2010-06-16"
69;72;"2009-10-20"
69;72;"2009-09-30"
69;72;"2009-12-15"
69;46;"2010-06-08"
69;125;"2010-06-16"
69;84;"2009-11-03"
69;84;"2009-11-11"
69;8;"2010-06-08"
69;8;"2010-06-09"
69;132;"2009-12-14"
69;132;"2009-12-16"
69;133;"2009-11-17"
69;110;"2008-12-15"
69;135;"2009-10-27"
69;27;"2009-12-14"
69;27;"2010-05-04"
69;56;"2009-12-15"
69;56;"2009-12-16"
69;83;"2009-10-27"
69;21;"2010-06-17"
69;47;"2010-06-08"
69;143;"2009-08-11"
69;144;"2009-10-27"
69;144;"2009-12-15"
69;144;"2009-12-14"
69;144;"2009-12-16"
69;145;"2008-05-21"
69;148;"2008-12-15"
69;149;"2009-06-10"
69;149;"2008-12-15"
69;149;"2009-06-09"
69;150;"2009-11-17"
69;152;"2009-11-03"
69;8;"2009-12-15"
69;8;"2007-12-11"
69;18;"2009-06-17"
69;18;"2009-06-18"
69;18;"2009-09-29"
69;48;"2010-06-08"
69;50;"2007-06-05"
69;110;"2006-12-12"
69;36;"2006-12-06"
69;36;"2007-06-14"
69;148;"2008-06-04"
70;33;"2009-11-25"
70;33;"2009-11-24"
70;115;"2009-11-17"
70;115;"2009-11-24"
70;50;"2009-12-16"
70;116;"2009-08-12"
70;47;"2009-08-12"
70;117;"2009-08-12"
70;4;"2009-08-11"
70;4;"2009-12-17"
70;120;"2009-12-16"
70;121;"2009-11-11"
70;33;"2009-12-10"
70;72;"2009-10-20"
70;72;"2009-09-30"
70;72;"2009-12-15"
70;125;"2010-06-16"
70;84;"2009-11-03"
70;84;"2009-11-11"
70;132;"2009-12-14"
70;132;"2009-12-16"
70;133;"2009-11-17"
70;135;"2009-10-27"
70;27;"2009-12-14"
70;56;"2009-12-15"
70;56;"2009-12-16"
70;83;"2009-10-27"
70;143;"2009-08-11"
70;144;"2009-10-27"
70;144;"2009-12-15"
70;144;"2009-12-14"
70;144;"2009-12-16"
70;145;"2008-05-21"
70;149;"2009-06-10"
70;149;"2009-06-09"
70;150;"2009-11-17"
70;152;"2009-11-03"
70;8;"2009-12-15"
70;8;"2007-12-11"
70;18;"2009-06-17"
70;18;"2009-06-18"
70;18;"2009-09-29"
70;50;"2007-06-05"
70;110;"2006-12-12"
70;36;"2006-12-06"
70;36;"2007-06-14"
70;148;"2008-06-04"
72;70;"2010-06-16"
72;71;"2010-06-17"
72;73;"2010-06-09"
72;78;"2010-06-15"
72;82;"2010-06-08"
72;68;"2010-06-15"
72;12;"2010-06-15"
72;91;"2010-06-17"
72;93;"2010-06-16"
72;72;"2009-12-14"
72;14;"2010-04-20"
72;97;"2010-04-06"
72;104;"2010-06-08"
72;4;"2009-12-14"
72;113;"2010-06-17"
72;113;"2010-06-16"
72;112;"2009-12-02"
72;4;"2009-12-10"
72;4;"2009-12-15"
72;48;"2009-11-24"
72;114;"2009-12-16"
72;47;"2009-11-24"
72;118;"2009-12-15"
72;78;"2009-12-10"
72;37;"2009-12-02"
72;41;"2009-12-09"
72;119;"2010-04-20"
72;119;"2010-04-27"
72;122;"2009-12-14"
72;92;"2009-12-14"
72;33;"2009-12-14"
72;33;"2010-04-27"
72;124;"2010-06-16"
72;124;"2009-12-16"
72;125;"2009-11-24"
72;84;"2009-11-11"
72;116;"2009-12-16"
72;128;"2009-12-02"
72;8;"2009-11-24"
72;8;"2010-06-16"
72;132;"2009-12-16"
72;133;"2009-11-24"
72;133;"2009-11-19"
72;136;"2010-05-18"
72;136;"2010-04-27"
72;56;"2009-12-16"
72;138;"2009-12-15"
72;138;"2009-12-16"
72;21;"2009-12-15"
72;143;"2009-11-19"
72;144;"2009-12-17"
72;9;"2009-12-14"
72;3;"2009-12-16"
72;146;"2008-05-28"
72;45;"2008-05-27"
72;149;"2009-06-18"
72;149;"2008-06-18"
72;151;"2007-12-11"
72;152;"2009-11-19"
72;107;"2009-12-01"
72;147;"2008-05-28"
72;8;"2009-12-14"
72;18;"2009-12-15"
72;18;"2009-12-01"
72;50;"2007-06-14"
72;149;"2008-04-08"
72;44;"2010-04-20"
72;110;"2006-12-12"
72;110;"2006-12-14"
72;36;"2006-12-12"
72;12;"2007-12-12"
72;155;"2006-10-25"
75;70;"2010-06-16"
75;71;"2010-06-17"
75;78;"2010-06-15"
75;82;"2009-12-09"
75;82;"2010-06-08"
75;84;"2010-06-15"
75;68;"2010-06-15"
75;87;"2010-04-20"
75;88;"2010-06-08"
75;12;"2010-06-15"
75;91;"2010-06-17"
75;91;"2010-06-08"
75;93;"2010-04-20"
75;93;"2010-06-16"
75;72;"2009-12-14"
75;97;"2010-04-06"
75;98;"2010-06-15"
75;100;"2009-08-25"
75;101;"2010-06-15"
75;103;"2009-10-27"
75;103;"2009-11-25"
75;103;"2009-11-11"
75;103;"2009-10-28"
75;103;"2009-11-04"
75;104;"2010-06-08"
75;65;"2010-04-06"
75;110;"2009-12-01"
75;82;"2009-08-25"
75;111;"2009-11-10"
75;112;"2009-11-10"
75;4;"2009-12-14"
75;113;"2010-06-17"
75;113;"2010-06-16"
75;112;"2009-12-02"
75;4;"2009-12-10"
75;4;"2009-12-15"
75;48;"2009-11-24"
75;114;"2009-12-16"
75;47;"2009-11-24"
75;118;"2009-12-15"
75;78;"2009-12-10"
75;37;"2009-12-02"
75;41;"2009-12-09"
75;119;"2010-04-20"
75;119;"2010-04-27"
75;122;"2009-12-14"
75;92;"2009-12-14"
75;33;"2009-12-14"
75;33;"2010-04-27"
75;124;"2010-06-16"
75;124;"2009-12-16"
75;125;"2009-11-24"
75;84;"2009-11-11"
75;116;"2009-12-16"
75;128;"2009-12-02"
75;8;"2009-11-24"
75;8;"2010-06-16"
75;132;"2009-12-16"
75;133;"2009-11-24"
75;133;"2009-11-19"
75;136;"2010-05-18"
75;136;"2010-04-27"
75;56;"2009-12-16"
75;137;"2010-06-15"
75;138;"2009-12-15"
75;138;"2009-12-16"
75;140;"2008-09-17"
75;21;"2009-12-15"
75;143;"2009-11-19"
75;144;"2009-12-17"
75;9;"2009-12-14"
75;3;"2009-12-16"
75;146;"2008-05-28"
75;45;"2008-05-27"
75;149;"2009-06-18"
75;149;"2008-06-18"
75;152;"2009-11-19"
75;107;"2009-12-01"
75;147;"2008-05-28"
75;8;"2009-12-14"
75;18;"2009-12-15"
75;18;"2009-12-01"
75;149;"2008-04-08"
75;44;"2010-04-20"
78;12;"2010-06-16"
78;97;"2010-06-17"
78;33;"2009-11-25"
78;33;"2009-11-24"
78;115;"2009-11-17"
78;115;"2009-11-24"
78;50;"2009-12-16"
78;116;"2009-08-12"
78;47;"2009-08-12"
78;117;"2009-08-12"
78;78;"2010-06-16"
78;4;"2009-08-11"
78;4;"2009-12-17"
78;120;"2009-12-16"
78;33;"2010-05-04"
78;33;"2010-05-11"
78;33;"2009-12-10"
78;124;"2010-06-16"
78;72;"2009-10-20"
78;72;"2009-09-30"
78;72;"2009-12-15"
78;46;"2010-06-08"
78;84;"2009-11-03"
78;84;"2009-11-11"
78;8;"2010-06-08"
78;8;"2010-06-09"
78;132;"2009-12-14"
78;132;"2009-12-16"
78;133;"2009-11-17"
78;110;"2008-12-15"
78;27;"2009-12-14"
78;27;"2010-05-04"
78;56;"2009-12-15"
78;56;"2009-12-16"
78;40;"2010-04-28"
78;40;"2010-04-14"
78;141;"2009-09-29"
78;21;"2010-06-17"
78;18;"2009-06-09"
78;47;"2010-06-08"
78;143;"2009-08-11"
78;144;"2009-12-15"
78;144;"2009-12-14"
78;144;"2009-12-16"
78;148;"2008-12-15"
78;149;"2009-06-10"
78;149;"2008-12-15"
78;149;"2009-06-09"
78;150;"2009-11-17"
78;152;"2009-11-03"
78;8;"2009-12-15"
78;18;"2009-06-17"
78;18;"2009-06-18"
78;18;"2009-09-29"
78;48;"2010-06-08"
81;12;"2010-06-16"
81;97;"2010-05-18"
81;97;"2010-06-17"
81;33;"2009-11-25"
81;33;"2009-11-24"
81;115;"2009-11-17"
81;115;"2009-11-24"
81;50;"2009-12-16"
81;116;"2009-08-12"
81;47;"2009-08-12"
81;117;"2009-08-12"
81;78;"2010-06-16"
81;4;"2009-08-11"
81;4;"2009-12-17"
81;120;"2009-12-16"
81;33;"2010-05-04"
81;33;"2010-05-11"
81;33;"2009-12-10"
81;124;"2010-06-16"
81;72;"2009-10-20"
81;72;"2009-09-30"
81;72;"2009-12-15"
81;46;"2010-06-08"
81;84;"2009-11-03"
81;84;"2009-11-11"
81;8;"2010-06-08"
81;8;"2010-06-09"
81;132;"2009-12-14"
81;132;"2009-12-16"
81;133;"2009-11-17"
81;133;"2009-05-26"
81;110;"2008-12-15"
81;27;"2009-12-14"
81;27;"2010-05-04"
81;56;"2009-12-15"
81;56;"2009-12-16"
81;142;"2009-10-06"
81;21;"2010-06-17"
81;47;"2010-06-08"
81;33;"2009-12-02"
81;33;"2009-10-13"
81;33;"2009-11-17"
81;143;"2009-08-11"
81;144;"2009-12-15"
81;144;"2009-12-14"
81;144;"2009-12-16"
81;145;"2008-05-21"
81;147;"2008-12-10"
81;148;"2008-12-15"
81;149;"2009-06-10"
81;149;"2008-12-15"
81;149;"2009-06-09"
81;150;"2009-11-17"
81;152;"2009-11-03"
81;8;"2009-12-15"
81;8;"2007-12-11"
81;18;"2009-06-17"
81;18;"2009-06-18"
81;18;"2009-09-29"
81;48;"2010-06-08"
81;50;"2007-06-05"
81;110;"2006-12-12"
81;36;"2006-12-06"
81;148;"2008-06-04"
83;91;"2010-06-08"
83;146;"2008-05-28"
83;45;"2008-05-27"
83;149;"2008-06-18"
83;151;"2007-12-11"
83;147;"2008-05-28"
83;9;"2007-05-03"
83;50;"2007-06-14"
83;149;"2008-04-08"
83;153;"2007-05-16"
83;110;"2006-12-12"
83;110;"2006-12-14"
83;36;"2006-12-12"
83;12;"2007-12-12"
83;155;"2006-10-25"
85;12;"2010-06-16"
85;97;"2010-06-17"
85;103;"2009-10-27"
85;103;"2009-11-25"
85;103;"2009-11-11"
85;103;"2009-10-28"
85;103;"2009-11-04"
85;33;"2009-11-25"
85;33;"2009-11-24"
85;115;"2009-11-03"
85;115;"2009-11-17"
85;115;"2009-11-24"
85;50;"2009-12-16"
85;116;"2009-08-12"
85;47;"2009-08-12"
85;117;"2009-08-12"
85;78;"2010-06-16"
85;4;"2009-08-11"
85;4;"2009-12-17"
85;120;"2009-12-16"
85;33;"2010-05-04"
85;33;"2010-05-11"
85;33;"2009-12-10"
85;124;"2010-06-03"
85;124;"2010-06-16"
85;72;"2009-10-20"
85;72;"2009-09-30"
85;72;"2009-12-15"
85;46;"2010-06-08"
85;126;"2010-06-09"
85;84;"2009-10-14"
85;84;"2009-11-03"
85;84;"2009-11-11"
85;127;"2010-06-09"
85;8;"2010-06-08"
85;8;"2010-06-09"
85;130;"2010-04-27"
85;132;"2009-11-10"
85;132;"2009-12-14"
85;132;"2009-12-16"
85;133;"2009-11-17"
85;134;"2010-04-20"
85;110;"2008-12-15"
85;27;"2009-12-14"
85;27;"2009-11-24"
85;27;"2010-05-04"
85;56;"2009-12-15"
85;56;"2009-12-16"
85;14;"2010-04-20"
85;115;"2009-08-05"
85;21;"2010-06-17"
85;47;"2010-06-08"
85;143;"2009-08-11"
85;144;"2009-12-15"
85;144;"2009-12-14"
85;144;"2009-12-16"
85;145;"2008-05-21"
85;148;"2008-12-15"
85;149;"2009-06-10"
85;149;"2008-12-15"
85;149;"2009-06-09"
85;150;"2009-11-17"
85;152;"2009-11-03"
85;8;"2009-12-15"
85;18;"2009-06-17"
85;18;"2009-06-18"
85;18;"2009-09-29"
85;48;"2010-06-08"
85;148;"2008-06-04"
86;12;"2010-06-16"
86;97;"2010-06-17"
86;103;"2009-10-27"
86;103;"2009-11-25"
86;103;"2009-11-11"
86;103;"2009-10-28"
86;103;"2009-11-04"
86;33;"2009-11-25"
86;33;"2009-11-24"
86;115;"2009-11-03"
86;115;"2009-11-17"
86;115;"2009-11-24"
86;50;"2009-12-16"
86;116;"2009-08-12"
86;47;"2009-08-12"
86;117;"2009-08-12"
86;78;"2010-06-16"
86;4;"2009-08-11"
86;4;"2009-12-17"
86;120;"2009-12-16"
86;33;"2010-05-04"
86;33;"2010-05-11"
86;33;"2009-12-10"
86;124;"2010-06-03"
86;124;"2010-06-16"
86;72;"2009-10-20"
86;72;"2009-09-30"
86;72;"2009-12-15"
86;46;"2010-06-08"
86;126;"2010-06-09"
86;84;"2009-10-14"
86;84;"2009-11-03"
86;84;"2009-11-11"
86;127;"2010-06-09"
86;8;"2010-06-08"
86;8;"2010-06-09"
86;130;"2010-04-27"
86;132;"2009-11-10"
86;132;"2009-12-14"
86;132;"2009-12-16"
86;133;"2009-11-17"
86;134;"2010-04-20"
86;110;"2008-12-15"
86;27;"2009-12-14"
86;27;"2009-11-24"
86;27;"2010-05-04"
86;56;"2009-12-15"
86;56;"2009-12-16"
86;14;"2010-04-20"
86;115;"2009-08-05"
86;21;"2010-06-17"
86;47;"2010-06-08"
86;143;"2009-08-11"
86;144;"2009-12-15"
86;144;"2009-12-14"
86;144;"2009-12-16"
86;145;"2008-05-21"
86;148;"2008-12-15"
86;149;"2009-06-10"
86;149;"2008-12-15"
86;149;"2009-06-09"
86;150;"2009-11-17"
86;152;"2009-11-03"
86;8;"2009-12-15"
86;8;"2007-12-11"
86;18;"2009-06-17"
86;18;"2009-06-18"
86;18;"2009-09-29"
86;48;"2010-06-08"
86;50;"2007-06-05"
86;110;"2006-12-12"
86;36;"2006-11-22"
86;36;"2006-12-06"
86;36;"2007-06-14"
86;36;"2006-11-21"
86;148;"2008-06-04"
87;12;"2010-06-16"
87;97;"2010-06-17"
87;33;"2009-11-25"
87;33;"2009-11-24"
87;115;"2009-11-17"
87;115;"2009-11-24"
87;50;"2009-12-16"
87;116;"2009-08-12"
87;47;"2009-08-12"
87;117;"2009-08-12"
87;78;"2010-06-16"
87;4;"2009-08-11"
87;4;"2009-12-17"
87;120;"2009-12-16"
87;33;"2009-08-18"
87;33;"2010-05-04"
87;33;"2010-05-11"
87;33;"2009-12-10"
87;124;"2010-06-16"
87;72;"2009-10-20"
87;72;"2009-09-30"
87;72;"2009-12-15"
87;46;"2010-06-08"
87;84;"2009-11-03"
87;84;"2009-11-11"
87;8;"2010-06-08"
87;8;"2010-06-09"
87;132;"2009-12-14"
87;132;"2009-12-16"
87;133;"2009-11-17"
87;110;"2008-12-15"
87;27;"2009-12-14"
87;27;"2010-05-04"
87;56;"2009-12-15"
87;56;"2009-12-16"
87;21;"2010-06-17"
87;47;"2010-06-08"
87;143;"2009-08-11"
87;144;"2009-12-15"
87;144;"2009-12-14"
87;144;"2009-12-16"
87;145;"2008-05-21"
87;148;"2008-12-15"
87;149;"2009-06-10"
87;149;"2008-12-15"
87;149;"2009-06-09"
87;150;"2009-11-17"
87;152;"2009-11-03"
87;8;"2009-12-15"
87;8;"2007-12-11"
87;18;"2009-06-17"
87;18;"2009-06-18"
87;18;"2009-09-29"
87;48;"2010-06-08"
87;50;"2007-06-05"
87;110;"2006-12-12"
87;36;"2006-12-06"
87;36;"2007-06-14"
87;148;"2008-06-04"
88;12;"2010-06-16"
88;97;"2010-05-18"
88;97;"2010-06-17"
88;33;"2009-11-25"
88;33;"2009-11-24"
88;115;"2009-11-17"
88;115;"2009-11-24"
88;50;"2009-12-16"
88;116;"2009-08-12"
88;47;"2009-08-12"
88;117;"2009-08-12"
88;78;"2010-06-16"
88;4;"2009-08-11"
88;4;"2009-12-17"
88;120;"2009-12-16"
88;33;"2010-05-04"
88;33;"2010-05-11"
88;33;"2009-12-10"
88;124;"2010-06-16"
88;72;"2009-10-20"
88;72;"2009-09-30"
88;72;"2009-12-15"
88;46;"2010-06-08"
88;84;"2009-11-03"
88;84;"2009-11-11"
88;8;"2010-06-08"
88;8;"2010-06-09"
88;132;"2009-12-14"
88;132;"2009-12-16"
88;133;"2009-11-17"
88;133;"2009-05-26"
88;110;"2008-12-15"
88;27;"2009-12-14"
88;27;"2010-05-04"
88;56;"2009-12-15"
88;56;"2009-12-16"
88;142;"2009-10-06"
88;21;"2010-06-17"
88;47;"2010-06-08"
88;33;"2009-12-02"
88;33;"2009-10-13"
88;33;"2009-11-17"
88;143;"2009-08-11"
88;144;"2009-12-15"
88;144;"2009-12-14"
88;144;"2009-12-16"
88;145;"2008-05-21"
88;147;"2008-12-10"
88;148;"2008-12-15"
88;149;"2009-06-10"
88;149;"2008-12-15"
88;149;"2009-06-09"
88;150;"2009-11-17"
88;152;"2009-11-03"
88;8;"2009-12-15"
88;8;"2007-12-11"
88;18;"2009-06-17"
88;18;"2009-06-18"
88;18;"2009-09-29"
88;48;"2010-06-08"
88;50;"2007-06-05"
88;110;"2006-12-12"
88;36;"2006-12-06"
88;36;"2007-06-14"
88;148;"2008-06-04"
90;70;"2010-06-16"
90;71;"2010-06-17"
90;78;"2010-06-15"
90;82;"2010-06-08"
90;68;"2010-06-15"
90;12;"2010-06-15"
90;91;"2010-06-17"
90;92;"2010-05-18"
90;93;"2010-06-16"
90;72;"2009-12-14"
90;97;"2010-04-06"
90;4;"2010-05-04"
90;104;"2010-06-08"
90;4;"2009-12-14"
90;113;"2010-06-16"
90;112;"2009-12-02"
90;4;"2009-12-10"
90;4;"2009-12-15"
90;48;"2009-11-24"
90;114;"2009-12-16"
90;47;"2009-11-24"
90;118;"2009-12-15"
90;78;"2009-12-10"
90;37;"2009-12-02"
90;41;"2009-12-09"
90;119;"2010-04-20"
90;119;"2010-04-27"
90;122;"2009-12-14"
90;92;"2009-12-14"
90;33;"2009-12-14"
90;33;"2010-04-27"
90;124;"2010-06-16"
90;124;"2009-12-16"
90;125;"2009-11-24"
90;84;"2009-11-11"
90;116;"2009-12-16"
90;128;"2009-12-02"
90;8;"2009-11-24"
90;8;"2010-06-16"
90;132;"2009-12-16"
90;133;"2009-11-24"
