"congresistaid";"categoría";"fecha"
12;61;"2013-05-14"
12;61;"2013-05-08"
12;179;"2013-06-18"
12;179;"2013-06-20"
12;179;"2013-06-17"
12;179;"2013-10-01"
12;179;"2013-10-16"
12;179;"2013-10-09"
12;179;"2013-10-02"
12;179;"2013-10-08"
12;179;"2013-10-15"
12;206;"2013-06-12"
12;206;"2013-06-19"
12;158;"2014-06-17"
12;158;"2014-05-28"
13;3;"2011-05-17"
13;6;"2011-05-31"
13;13;"2010-12-01"
13;14;"2011-05-31"
13;16;"2010-11-16"
13;17;"2010-12-14"
13;17;"2010-12-13"
13;20;"2010-10-12"
13;20;"2011-06-15"
13;20;"2010-12-14"
13;20;"2011-05-04"
13;8;"2012-08-28"
13;22;"2010-12-07"
13;26;"2011-05-31"
13;27;"2010-12-15"
13;32;"2011-04-06"
13;33;"2010-12-15"
13;34;"2010-09-28"
13;37;"2010-11-16"
13;36;"2011-05-31"
13;37;"2010-11-10"
13;39;"2010-12-15"
13;41;"2012-08-28"
13;42;"2010-11-16"
13;45;"2012-10-24"
13;45;"2013-05-21"
13;47;"2010-12-15"
13;50;"2010-12-06"
13;47;"2010-12-06"
13;51;"2010-12-15"
13;52;"2010-11-09"
13;52;"2010-10-19"
13;52;"2010-09-15"
13;53;"2010-08-18"
13;53;"2011-05-31"
13;54;"2010-11-16"
13;55;"2010-12-15"
13;55;"2014-06-03"
13;55;"2012-04-25"
13;56;"2012-06-13"
13;33;"2011-10-04"
13;58;"2010-10-05"
13;61;"2010-12-15"
13;30;"2010-12-06"
13;30;"2010-12-14"
13;40;"2013-06-12"
13;40;"2012-10-24"
13;62;"2011-05-31"
13;64;"2010-09-15"
13;67;"2011-05-31"
13;67;"2010-11-09"
13;69;"2010-11-10"
13;52;"2011-05-31"
13;50;"2010-09-29"
13;74;"2010-12-15"
13;75;"2010-12-01"
13;4;"2010-12-15"
13;79;"2010-09-29"
13;47;"2010-11-09"
13;40;"2010-12-15"
13;81;"2012-07-25"
13;82;"2010-12-14"
13;83;"2010-08-17"
13;93;"2010-12-15"
13;45;"2012-05-30"
13;94;"2010-12-15"
13;95;"2010-12-15"
13;72;"2012-04-25"
13;72;"2014-05-07"
13;72;"2014-06-03"
13;82;"2010-12-01"
13;35;"2010-12-16"
13;4;"2010-12-06"
13;156;"2013-06-19"
13;160;"2013-05-29"
13;161;"2013-05-21"
13;163;"2013-05-22"
13;164;"2013-06-04"
13;164;"2013-12-04"
13;9;"2012-12-12"
13;59;"2013-12-13"
13;50;"2012-12-13"
13;135;"2013-03-20"
13;158;"2013-05-08"
13;45;"2013-09-18"
13;45;"2014-04-01"
13;45;"2013-12-13"
13;140;"2013-05-15"
13;170;"2012-12-04"
13;63;"2013-04-17"
13;63;"2013-04-24"
13;50;"2012-09-26"
13;178;"2012-12-04"
13;133;"2013-03-20"
13;180;"2012-12-11"
13;29;"2013-05-21"
13;181;"2012-06-05"
13;50;"2012-04-10"
13;135;"2012-05-15"
13;128;"2012-08-22"
13;83;"2013-04-10"
13;83;"2012-05-30"
13;188;"2011-12-15"
13;163;"2012-04-25"
13;190;"2012-05-30"
13;191;"2011-12-13"
13;192;"2012-03-21"
13;194;"2012-04-24"
13;194;"2012-08-28"
13;194;"2012-04-17"
13;194;"2013-04-10"
13;156;"2012-03-21"
13;195;"2012-12-12"
13;111;"2011-11-23"
13;196;"2011-11-16"
13;192;"2011-10-18"
13;61;"2011-11-08"
13;61;"2011-11-02"
13;61;"2011-12-16"
13;61;"2012-05-10"
13;61;"2012-06-20"
13;61;"2012-06-28"
13;201;"2012-05-09"
13;147;"2013-11-13"
13;202;"2013-11-06"
13;21;"2012-06-20"
13;37;"2011-10-18"
13;204;"2012-03-21"
13;205;"2012-05-09"
13;52;"2011-11-16"
13;52;"2011-11-23"
13;208;"2012-05-09"
13;208;"2012-05-16"
13;209;"2011-05-31"
13;211;"2012-08-28"
13;212;"2011-05-31"
13;213;"2011-11-09"
13;148;"2014-05-14"
13;148;"2014-05-20"
13;158;"2013-12-11"
13;219;"2013-11-13"
13;221;"2013-10-23"
13;221;"2013-10-30"
13;135;"2013-11-19"
13;159;"2013-10-29"
13;163;"2013-06-12"
13;50;"2013-11-12"
13;19;"2013-05-29"
13;19;"2013-11-20"
13;61;"2013-05-14"
13;61;"2013-05-08"
13;217;"2013-06-19"
13;179;"2013-06-18"
13;179;"2013-06-20"
13;179;"2013-06-17"
13;179;"2013-10-01"
13;179;"2013-10-16"
13;179;"2013-10-09"
13;179;"2013-10-02"
13;179;"2013-10-08"
13;179;"2013-10-15"
13;206;"2013-06-12"
13;206;"2013-06-19"
13;158;"2014-06-17"
13;135;"2014-04-23"
16;2;"2011-06-07"
16;2;"2011-06-01"
16;3;"2011-09-13"
16;12;"2012-06-12"
16;13;"2011-05-25"
16;13;"2011-03-15"
16;13;"2011-05-24"
16;13;"2011-05-30"
16;13;"2011-06-01"
16;13;"2011-03-22"
16;16;"2011-06-07"
16;16;"2011-05-25"
16;16;"2011-06-16"
16;16;"2010-12-16"
16;16;"2010-12-07"
16;17;"2011-04-25"
16;17;"2011-03-09"
16;17;"2011-04-28"
16;17;"2011-04-06"
16;17;"2011-04-12"
16;17;"2011-05-03"
16;17;"2011-03-02"
16;17;"2011-03-01"
16;17;"2011-02-22"
16;17;"2011-04-26"
16;17;"2011-05-04"
16;17;"2011-04-13"
16;17;"2011-03-08"
16;17;"2011-02-23"
16;20;"2011-05-31"
16;20;"2010-11-24"
16;20;"2010-11-10"
16;20;"2011-06-09"
16;20;"2011-06-16"
16;20;"2010-12-14"
16;8;"2012-09-11"
16;8;"2013-12-03"
16;22;"2011-05-24"
16;31;"2011-06-08"
16;34;"2011-05-18"
16;34;"2010-10-26"
16;34;"2010-11-09"
16;34;"2011-06-01"
16;41;"2012-09-11"
16;41;"2012-04-10"
16;45;"2012-11-06"
16;45;"2013-05-07"
16;47;"2011-05-31"
16;48;"2011-12-14"
16;47;"2011-12-14"
16;50;"2011-05-31"
16;51;"2011-05-31"
16;55;"2012-05-03"
16;56;"2012-06-14"
16;58;"2010-11-16"
16;43;"2011-10-04"
16;30;"2010-12-06"
16;30;"2010-12-15"
16;30;"2010-12-14"
16;40;"2012-06-20"
16;40;"2012-11-06"
16;40;"2013-06-11"
16;70;"2010-09-07"
16;50;"2011-06-15"
16;71;"2010-09-14"
16;50;"2010-12-14"
16;77;"2010-10-19"
16;78;"2010-12-14"
16;79;"2011-05-31"
16;50;"2011-06-16"
16;47;"2010-12-14"
16;82;"2010-11-30"
16;82;"2010-09-28"
16;82;"2010-08-06"
16;82;"2010-11-29"
16;82;"2010-12-14"
16;4;"2010-12-16"
16;88;"2011-06-01"
16;91;"2011-04-12"
16;91;"2010-12-01"
16;91;"2010-10-13"
16;91;"2010-12-16"
16;91;"2011-05-17"
16;93;"2010-09-07"
16;93;"2010-12-15"
16;93;"2010-12-14"
16;93;"2010-12-01"
16;45;"2011-05-17"
16;45;"2010-12-15"
16;95;"2011-06-08"
16;96;"2011-06-15"
16;72;"2012-05-03"
16;72;"2010-11-16"
16;97;"2010-10-12"
16;97;"2010-08-24"
16;72;"2011-05-25"
16;4;"2010-09-07"
16;4;"2010-09-28"
16;4;"2010-12-07"
16;113;"2010-09-07"
16;47;"2010-10-05"
16;157;"2014-05-27"
16;157;"2014-05-28"
16;157;"2014-06-03"
16;160;"2013-12-12"
16;162;"2014-04-22"
16;72;"2013-06-20"
16;50;"2013-10-29"
16;50;"2013-11-05"
16;50;"2013-12-13"
16;18;"2013-08-20"
16;72;"2014-06-18"
16;164;"2013-11-26"
16;164;"2013-11-06"
16;164;"2013-12-12"
16;59;"2013-12-11"
16;50;"2013-06-04"
16;50;"2014-05-20"
16;50;"2014-05-27"
16;50;"2013-11-27"
16;158;"2013-05-07"
16;158;"2013-05-14"
16;164;"2013-04-03"
16;173;"2012-11-20"
16;79;"2013-06-18"
16;174;"2013-05-22"
16;175;"2014-04-23"
16;175;"2014-04-08"
16;175;"2014-05-06"
16;181;"2012-06-14"
16;181;"2012-06-12"
16;50;"2012-04-10"
16;135;"2013-06-18"
16;128;"2013-05-14"
16;118;"2012-04-10"
16;50;"2013-04-30"
16;78;"2012-11-15"
16;188;"2011-12-15"
16;163;"2012-06-19"
16;163;"2012-06-20"
16;163;"2012-06-05"
16;189;"2012-04-10"
16;14;"2012-06-13"
16;194;"2012-12-11"
16;194;"2012-12-10"
16;194;"2012-11-28"
16;194;"2013-04-02"
16;194;"2013-04-04"
16;29;"2012-12-10"
16;14;"2012-12-13"
16;161;"2012-11-26"
16;29;"2013-05-21"
16;29;"2013-04-23"
16;61;"2011-12-02"
16;61;"2011-12-01"
16;61;"2012-06-14"
16;61;"2011-12-13"
16;61;"2012-05-30"
16;61;"2011-12-14"
16;61;"2011-11-30"
16;61;"2012-05-31"
16;61;"2012-06-13"
16;61;"2012-06-28"
16;61;"2012-06-20"
16;61;"2011-12-16"
16;147;"2013-11-26"
16;202;"2013-12-16"
16;202;"2014-06-18"
16;37;"2013-06-19"
16;26;"2011-12-06"
16;3;"2013-06-18"
16;208;"2011-12-16"
16;208;"2011-12-06"
16;39;"2012-06-19"
16;39;"2012-04-25"
16;32;"2011-11-29"
16;209;"2011-12-05"
16;211;"2012-08-28"
16;214;"2013-12-10"
16;214;"2013-12-11"
16;133;"2013-12-16"
16;133;"2013-12-04"
16;156;"2013-10-08"
16;221;"2013-10-30"
16;221;"2013-10-08"
16;221;"2013-10-16"
16;221;"2013-10-09"
16;221;"2013-10-15"
16;221;"2013-09-17"
16;221;"2013-10-01"
16;221;"2013-11-05"
16;163;"2014-06-19"
16;19;"2013-11-19"
16;19;"2013-11-20"
16;61;"2013-05-30"
16;179;"2013-06-19"
16;179;"2013-06-18"
16;179;"2013-06-05"
16;179;"2013-06-20"
16;179;"2013-06-04"
16;206;"2013-06-13"
16;206;"2013-05-29"
16;206;"2013-06-17"
16;206;"2013-06-29"
16;206;"2013-05-23"
16;206;"2013-05-25"
16;206;"2013-06-19"
16;226;"2013-10-22"
20;2;"2011-06-07"
20;2;"2011-06-01"
20;3;"2011-09-13"
20;12;"2012-06-12"
20;13;"2011-05-25"
20;13;"2011-03-15"
20;13;"2011-05-24"
20;13;"2011-05-30"
20;13;"2011-06-01"
20;13;"2011-03-22"
20;16;"2011-06-07"
20;16;"2011-05-25"
20;16;"2011-06-16"
20;16;"2010-12-16"
20;16;"2010-12-07"
20;17;"2011-04-25"
20;17;"2011-03-09"
20;17;"2011-04-28"
20;17;"2011-04-06"
20;17;"2011-04-12"
20;17;"2011-05-03"
20;17;"2011-03-02"
20;17;"2011-03-01"
20;17;"2011-02-22"
20;17;"2011-04-26"
20;17;"2011-05-04"
20;17;"2011-04-13"
20;17;"2011-03-08"
20;17;"2011-02-23"
20;20;"2011-05-31"
20;20;"2010-11-24"
20;20;"2010-11-10"
20;20;"2011-06-09"
20;20;"2011-06-16"
20;20;"2010-12-14"
20;8;"2012-09-11"
20;8;"2013-12-03"
20;22;"2011-05-24"
20;31;"2011-06-08"
20;34;"2011-05-18"
20;34;"2010-10-26"
20;34;"2010-11-09"
20;34;"2011-06-01"
20;41;"2012-09-11"
20;41;"2012-04-10"
20;45;"2012-11-06"
20;45;"2013-05-07"
20;47;"2011-05-31"
20;48;"2011-12-14"
20;47;"2011-12-14"
20;50;"2011-05-31"
20;51;"2011-05-31"
20;55;"2012-05-03"
20;56;"2012-06-14"
20;58;"2010-11-16"
20;43;"2011-10-04"
20;30;"2010-12-06"
20;30;"2010-12-15"
20;30;"2010-12-14"
20;40;"2012-06-20"
20;40;"2012-11-06"
20;40;"2013-06-11"
20;70;"2010-09-07"
20;50;"2011-06-15"
20;71;"2010-09-14"
20;50;"2010-12-14"
20;77;"2010-10-19"
20;78;"2010-12-14"
20;79;"2011-05-31"
20;50;"2011-06-16"
20;47;"2010-12-14"
20;82;"2010-11-30"
20;82;"2010-09-28"
20;82;"2010-08-06"
20;82;"2010-11-29"
20;82;"2010-12-14"
20;4;"2010-12-16"
20;88;"2011-06-01"
20;91;"2011-04-12"
20;91;"2010-12-01"
20;91;"2010-10-13"
20;91;"2010-12-16"
20;91;"2011-05-17"
20;93;"2010-09-07"
20;93;"2010-12-15"
20;93;"2010-12-14"
20;93;"2010-12-01"
20;45;"2011-05-17"
20;45;"2010-12-15"
20;95;"2011-06-08"
20;96;"2011-06-15"
20;72;"2012-05-03"
20;72;"2010-11-16"
20;97;"2010-10-12"
20;97;"2010-08-24"
20;72;"2011-05-25"
20;4;"2010-09-07"
20;4;"2010-09-28"
20;4;"2010-12-07"
20;113;"2010-09-07"
20;47;"2010-10-05"
20;157;"2014-05-27"
20;157;"2014-05-28"
20;157;"2014-06-03"
20;160;"2013-12-12"
20;162;"2014-04-22"
20;72;"2013-06-20"
20;50;"2013-10-29"
20;50;"2013-11-05"
20;50;"2013-12-13"
20;18;"2013-08-20"
20;72;"2014-06-18"
20;164;"2013-11-26"
20;164;"2013-11-06"
20;164;"2013-12-12"
20;59;"2013-12-11"
20;50;"2013-06-04"
20;50;"2014-05-20"
20;50;"2014-05-27"
20;50;"2013-11-27"
20;158;"2013-05-07"
20;158;"2013-05-14"
20;164;"2013-04-03"
20;173;"2012-11-20"
20;79;"2013-06-18"
20;174;"2013-05-22"
20;175;"2014-04-23"
20;175;"2014-04-08"
20;175;"2014-05-06"
20;181;"2012-06-14"
20;181;"2012-06-12"
20;50;"2012-04-10"
20;135;"2013-06-18"
20;128;"2013-05-14"
20;118;"2012-04-10"
20;50;"2013-04-30"
20;78;"2012-11-15"
20;188;"2011-12-15"
20;163;"2012-06-19"
20;163;"2012-06-20"
20;163;"2012-06-05"
20;189;"2012-04-10"
20;14;"2012-06-13"
20;194;"2012-12-11"
20;194;"2012-12-10"
20;194;"2012-11-28"
20;194;"2013-04-02"
20;194;"2013-04-04"
20;29;"2012-12-10"
20;14;"2012-12-13"
20;161;"2012-11-26"
20;29;"2013-05-21"
20;29;"2013-04-23"
20;61;"2011-12-02"
20;61;"2011-12-01"
20;61;"2012-06-14"
20;61;"2011-12-13"
20;61;"2012-05-30"
20;61;"2011-12-14"
20;61;"2011-11-30"
20;61;"2012-05-31"
20;61;"2012-06-13"
20;61;"2012-06-28"
20;61;"2012-06-20"
20;61;"2011-12-16"
20;147;"2013-11-26"
20;202;"2013-12-16"
20;202;"2014-06-18"
20;37;"2013-06-19"
20;26;"2011-12-06"
20;3;"2013-06-18"
20;208;"2011-12-16"
20;208;"2011-12-06"
20;39;"2012-06-19"
20;39;"2012-04-25"
20;32;"2011-11-29"
20;209;"2011-12-05"
20;211;"2012-08-28"
20;214;"2013-12-10"
20;214;"2013-12-11"
20;133;"2013-12-16"
20;133;"2013-12-04"
20;156;"2013-10-08"
20;221;"2013-10-30"
20;221;"2013-10-08"
20;221;"2013-10-16"
20;221;"2013-10-09"
20;221;"2013-10-15"
20;221;"2013-09-17"
20;221;"2013-10-01"
20;221;"2013-11-05"
20;163;"2014-06-19"
20;19;"2013-11-19"
20;19;"2013-11-20"
20;61;"2013-05-30"
20;179;"2013-06-19"
20;179;"2013-06-18"
20;179;"2013-06-05"
20;179;"2013-06-20"
20;179;"2013-06-04"
20;206;"2013-06-13"
20;206;"2013-05-29"
20;206;"2013-06-17"
20;206;"2013-06-29"
20;206;"2013-05-23"
20;206;"2013-05-25"
20;206;"2013-06-19"
20;226;"2013-10-22"
21;2;"2011-06-07"
21;2;"2011-06-01"
21;12;"2012-06-12"
21;13;"2011-05-25"
21;13;"2011-05-24"
21;13;"2011-05-30"
21;13;"2011-06-01"
21;16;"2011-06-07"
21;16;"2011-06-16"
21;16;"2010-12-16"
21;17;"2011-04-25"
21;17;"2011-04-28"
21;17;"2011-04-06"
21;17;"2011-04-12"
21;17;"2011-05-03"
21;17;"2011-04-26"
21;17;"2011-05-04"
21;17;"2011-04-13"
21;20;"2010-11-24"
21;20;"2010-09-23"
21;20;"2011-06-09"
21;20;"2011-06-16"
21;20;"2010-12-14"
21;8;"2012-09-11"
21;8;"2013-12-03"
21;31;"2011-06-08"
21;34;"2010-11-09"
21;34;"2011-06-01"
21;41;"2012-09-11"
21;41;"2012-04-10"
21;45;"2012-11-06"
21;45;"2013-05-07"
21;47;"2011-05-31"
21;48;"2011-12-14"
21;49;"2012-09-21"
21;49;"2011-09-21"
21;47;"2011-12-14"
21;50;"2011-05-31"
21;51;"2011-05-31"
21;55;"2012-05-03"
21;56;"2012-06-14"
21;30;"2010-12-06"
21;30;"2010-12-15"
21;30;"2010-12-14"
21;40;"2012-06-20"
21;40;"2012-11-06"
21;40;"2013-06-11"
21;70;"2010-09-07"
21;50;"2011-06-15"
21;50;"2010-12-14"
21;77;"2010-10-19"
21;78;"2010-12-14"
21;79;"2011-05-31"
21;50;"2011-06-16"
21;47;"2010-12-14"
21;82;"2010-11-30"
21;82;"2010-11-29"
21;82;"2010-12-14"
21;4;"2010-12-16"
21;91;"2011-04-12"
21;91;"2010-12-01"
21;91;"2010-12-16"
21;91;"2011-05-17"
21;93;"2010-12-15"
21;93;"2010-12-14"
21;93;"2010-12-01"
21;45;"2011-05-17"
21;45;"2010-12-15"
21;95;"2011-06-08"
21;96;"2011-06-15"
21;72;"2012-05-03"
21;72;"2010-11-16"
21;97;"2010-10-12"
21;97;"2010-08-24"
21;72;"2011-05-25"
21;4;"2010-09-07"
21;4;"2010-09-28"
21;4;"2010-12-07"
21;47;"2010-10-05"
21;157;"2014-05-27"
21;157;"2014-05-28"
21;157;"2014-06-03"
21;160;"2013-12-12"
21;162;"2014-04-22"
21;72;"2013-06-20"
21;50;"2013-10-29"
21;50;"2013-11-05"
21;50;"2013-12-13"
21;18;"2013-08-20"
21;72;"2014-06-18"
21;164;"2013-11-26"
21;164;"2013-11-06"
21;164;"2013-12-12"
21;59;"2013-12-11"
21;50;"2013-06-04"
21;50;"2014-05-20"
21;50;"2014-05-27"
21;50;"2013-11-27"
21;158;"2013-05-07"
21;158;"2013-05-14"
21;164;"2013-04-03"
21;173;"2012-11-20"
21;79;"2013-06-18"
21;181;"2012-06-14"
21;181;"2012-06-12"
21;50;"2012-04-10"
21;135;"2013-06-18"
21;128;"2013-05-14"
21;118;"2012-04-10"
21;50;"2013-04-30"
21;78;"2012-11-15"
21;188;"2011-12-15"
21;163;"2012-06-19"
21;163;"2012-06-20"
21;189;"2012-04-10"
21;14;"2012-06-13"
21;194;"2012-12-11"
21;194;"2012-12-10"
21;194;"2013-04-02"
21;194;"2013-04-04"
21;29;"2012-12-10"
21;14;"2012-12-13"
21;161;"2012-11-26"
21;29;"2013-05-21"
21;29;"2013-04-23"
21;61;"2012-06-14"
21;61;"2011-12-13"
21;61;"2011-12-14"
21;61;"2012-06-13"
21;61;"2012-06-28"
21;61;"2012-06-20"
21;61;"2011-12-16"
21;147;"2013-11-26"
21;202;"2013-12-16"
21;202;"2014-06-18"
21;37;"2013-06-19"
21;3;"2013-06-18"
21;208;"2011-12-16"
21;39;"2012-06-19"
21;32;"2011-11-29"
21;209;"2011-12-05"
21;211;"2012-08-28"
21;214;"2013-12-10"
21;214;"2013-12-11"
21;133;"2013-12-16"
21;156;"2013-10-08"
21;221;"2013-10-30"
21;221;"2013-10-08"
21;221;"2013-10-16"
21;221;"2013-10-09"
21;221;"2013-10-15"
21;221;"2013-10-01"
21;221;"2013-11-05"
21;163;"2014-06-19"
21;19;"2013-11-19"
21;19;"2013-11-20"
21;179;"2013-06-19"
21;179;"2013-06-18"
21;179;"2013-06-20"
21;206;"2013-06-13"
21;206;"2013-06-17"
21;206;"2013-06-19"
21;226;"2013-10-22"
22;2;"2011-06-07"
22;2;"2011-06-01"
22;3;"2011-09-13"
22;12;"2012-06-12"
22;13;"2011-05-25"
22;13;"2011-03-15"
22;13;"2011-05-24"
22;13;"2011-05-30"
22;13;"2011-06-01"
22;13;"2011-03-22"
22;16;"2011-06-07"
22;16;"2011-05-25"
22;16;"2011-06-16"
22;16;"2010-12-16"
22;16;"2010-12-07"
22;17;"2011-04-25"
22;17;"2011-03-09"
22;17;"2011-04-28"
22;17;"2011-04-06"
22;17;"2011-04-12"
22;17;"2011-05-03"
22;17;"2011-03-02"
22;17;"2011-03-01"
22;17;"2011-02-22"
22;17;"2011-04-26"
22;17;"2011-05-04"
22;17;"2011-04-13"
22;17;"2011-03-08"
22;17;"2011-02-23"
22;20;"2011-05-31"
22;20;"2010-11-24"
22;20;"2010-11-10"
22;20;"2011-06-09"
22;20;"2011-06-16"
22;20;"2010-12-14"
22;8;"2012-09-11"
22;8;"2013-12-03"
22;22;"2011-05-24"
22;31;"2011-06-08"
22;34;"2011-05-18"
22;34;"2010-10-26"
22;34;"2010-11-09"
22;34;"2011-06-01"
22;41;"2012-09-11"
22;41;"2012-04-10"
22;45;"2012-11-06"
22;45;"2013-05-07"
22;47;"2011-05-31"
22;48;"2011-12-14"
22;47;"2011-12-14"
22;50;"2011-05-31"
22;51;"2011-05-31"
22;55;"2012-05-03"
22;56;"2012-06-14"
22;58;"2010-11-16"
22;43;"2011-10-04"
22;30;"2010-12-06"
22;30;"2010-12-15"
22;30;"2010-12-14"
22;40;"2012-06-20"
22;40;"2012-11-06"
22;40;"2013-06-11"
22;70;"2010-09-07"
22;50;"2011-06-15"
22;71;"2010-09-14"
22;50;"2010-12-14"
22;77;"2010-10-19"
22;78;"2010-12-14"
22;79;"2011-05-31"
22;50;"2011-06-16"
22;47;"2010-12-14"
22;82;"2010-11-30"
22;82;"2010-09-28"
22;82;"2010-08-06"
22;82;"2010-11-29"
22;82;"2010-12-14"
22;4;"2010-12-16"
22;88;"2011-06-01"
22;91;"2011-04-12"
22;91;"2010-12-01"
22;91;"2010-10-13"
22;91;"2010-12-16"
22;91;"2011-05-17"
22;93;"2010-09-07"
22;93;"2010-12-15"
22;93;"2010-12-14"
22;93;"2010-12-01"
22;45;"2011-05-17"
22;45;"2010-12-15"
22;95;"2011-06-08"
22;96;"2011-06-15"
22;72;"2012-05-03"
22;72;"2010-11-16"
22;97;"2010-10-12"
22;97;"2010-08-24"
22;72;"2011-05-25"
22;4;"2010-09-07"
22;4;"2010-09-28"
22;4;"2010-12-07"
22;113;"2010-09-07"
22;47;"2010-10-05"
22;157;"2014-05-27"
22;157;"2014-05-28"
22;157;"2014-06-03"
22;160;"2013-12-12"
22;162;"2014-04-22"
22;72;"2013-06-20"
22;50;"2013-10-29"
22;50;"2013-11-05"
22;50;"2013-12-13"
22;18;"2013-08-20"
22;72;"2014-06-18"
22;164;"2013-11-26"
22;164;"2013-11-06"
22;164;"2013-12-12"
22;59;"2013-12-11"
22;50;"2013-06-04"
22;50;"2014-05-20"
22;50;"2014-05-27"
22;50;"2013-11-27"
22;158;"2013-05-07"
22;158;"2013-05-14"
22;164;"2013-04-03"
22;173;"2012-11-20"
22;79;"2013-06-18"
22;174;"2013-05-22"
22;175;"2014-04-23"
22;175;"2014-04-08"
22;175;"2014-05-06"
22;181;"2012-06-14"
22;181;"2012-06-12"
22;50;"2012-04-10"
22;135;"2013-06-18"
22;128;"2013-05-14"
22;118;"2012-04-10"
22;50;"2013-04-30"
22;78;"2012-11-15"
22;188;"2011-12-15"
22;163;"2012-06-19"
22;163;"2012-06-20"
22;163;"2012-06-05"
22;189;"2012-04-10"
22;14;"2012-06-13"
22;194;"2012-12-11"
22;194;"2012-12-10"
22;194;"2012-11-28"
22;194;"2013-04-02"
22;194;"2013-04-04"
22;29;"2012-12-10"
22;14;"2012-12-13"
22;161;"2012-11-26"
22;29;"2013-05-21"
22;29;"2013-04-23"
22;61;"2011-12-02"
22;61;"2011-12-01"
22;61;"2012-06-14"
22;61;"2011-12-13"
22;61;"2012-05-30"
22;61;"2011-12-14"
22;61;"2011-11-30"
22;61;"2012-05-31"
22;61;"2012-06-13"
22;61;"2012-06-28"
22;61;"2012-06-20"
22;61;"2011-12-16"
22;147;"2013-11-26"
22;202;"2013-12-16"
22;202;"2014-06-18"
22;37;"2013-06-19"
22;26;"2011-12-06"
22;3;"2013-06-18"
22;208;"2011-12-16"
22;208;"2011-12-06"
22;39;"2012-06-19"
22;39;"2012-04-25"
22;32;"2011-11-29"
22;209;"2011-12-05"
22;211;"2012-08-28"
22;214;"2013-12-10"
22;214;"2013-12-11"
22;133;"2013-12-16"
22;133;"2013-12-04"
22;156;"2013-10-08"
22;221;"2013-10-30"
22;221;"2013-10-08"
22;221;"2013-10-16"
22;221;"2013-10-09"
22;221;"2013-10-15"
22;221;"2013-09-17"
22;221;"2013-10-01"
22;221;"2013-11-05"
22;163;"2014-06-19"
22;19;"2013-11-19"
22;19;"2013-11-20"
22;61;"2013-05-30"
22;179;"2013-06-19"
22;179;"2013-06-18"
22;179;"2013-06-05"
22;179;"2013-06-20"
22;179;"2013-06-04"
22;206;"2013-06-13"
22;206;"2013-05-29"
22;206;"2013-06-17"
22;206;"2013-06-29"
22;206;"2013-05-23"
22;206;"2013-05-25"
22;206;"2013-06-19"
22;226;"2013-10-22"
32;3;"2011-05-17"
32;13;"2010-12-01"
32;16;"2010-11-16"
32;17;"2010-12-14"
32;17;"2010-12-13"
32;20;"2010-10-12"
32;20;"2011-06-15"
32;20;"2010-12-14"
32;20;"2011-05-04"
32;20;"2010-09-29"
32;8;"2012-08-28"
32;22;"2010-12-07"
32;27;"2010-12-15"
32;32;"2011-04-06"
32;33;"2010-12-15"
32;34;"2010-09-28"
32;37;"2010-11-16"
32;37;"2010-11-10"
32;39;"2010-12-15"
32;41;"2012-08-28"
32;42;"2010-11-16"
32;45;"2012-10-24"
32;45;"2013-05-21"
32;47;"2010-12-15"
32;50;"2010-12-06"
32;47;"2010-12-06"
32;51;"2010-12-15"
32;54;"2010-11-16"
32;55;"2010-12-15"
32;55;"2014-06-03"
32;55;"2012-04-25"
32;56;"2012-06-13"
32;33;"2011-10-04"
32;58;"2010-10-05"
32;61;"2010-12-15"
32;30;"2010-12-06"
32;30;"2010-12-14"
32;40;"2013-06-12"
32;40;"2012-10-24"
32;69;"2010-11-10"
32;50;"2010-09-29"
32;74;"2010-12-15"
32;75;"2010-12-01"
32;4;"2010-12-15"
32;79;"2010-09-29"
32;47;"2010-11-09"
32;40;"2010-12-15"
32;81;"2012-07-25"
32;82;"2010-12-14"
32;93;"2010-12-15"
32;45;"2012-05-30"
32;94;"2010-12-15"
32;95;"2010-12-15"
32;72;"2012-04-25"
32;72;"2014-05-07"
32;72;"2014-06-03"
32;82;"2010-12-01"
32;35;"2010-12-16"
32;4;"2010-12-06"
32;161;"2013-05-21"
32;164;"2013-06-04"
32;164;"2013-12-04"
32;59;"2013-12-13"
32;50;"2012-12-13"
32;158;"2013-05-08"
32;45;"2013-09-18"
32;45;"2014-04-01"
32;45;"2013-12-13"
32;140;"2013-05-15"
32;170;"2012-12-04"
32;63;"2013-04-17"
32;63;"2013-04-24"
32;50;"2012-09-26"
32;180;"2012-12-11"
32;29;"2013-05-21"
32;181;"2012-06-05"
32;50;"2012-04-10"
32;128;"2012-08-22"
32;83;"2013-04-10"
32;188;"2011-12-15"
32;188;"2011-12-06"
32;163;"2012-04-25"
32;194;"2012-04-24"
32;194;"2012-08-28"
32;194;"2012-04-17"
32;194;"2013-04-10"
32;195;"2012-12-12"
32;61;"2011-11-08"
32;61;"2011-11-02"
32;61;"2011-12-16"
32;61;"2012-05-10"
32;61;"2012-06-20"
32;61;"2012-06-28"
32;147;"2013-11-13"
32;202;"2013-11-06"
32;21;"2012-06-20"
32;208;"2012-05-09"
32;208;"2012-05-16"
32;211;"2012-08-28"
32;213;"2011-11-09"
32;148;"2014-05-14"
32;148;"2014-05-20"
32;158;"2013-12-11"
32;219;"2013-11-13"
32;221;"2013-10-23"
32;221;"2013-10-30"
32;159;"2013-10-29"
32;50;"2013-11-12"
